Timestamp,Latitude,Longitude,Value
07/04/2013 19:36:29,-31.948425,24.725743,63.99482
07/04/2013 19:35:58,-31.941748,24.731622,72.360984
07/04/2013 19:35:27,-31.934675,24.739493,76.549819
07/04/2013 19:34:56,-31.927953,24.746945,76.377202
07/04/2013 19:34:25,-31.921212,24.754185,62.809518
07/04/2013 19:33:54,-31.916237,24.759355,39.091963
07/04/2013 19:33:24,-31.915388,24.762475,44.926412
07/04/2013 19:33:07,-31.915622,24.77097,64.685288
07/04/2013 19:33:05,-31.915275,24.781283,70.980049
07/04/2013 19:33:03,-31.914908,24.792707,77.666075
07/04/2013 19:33:01,-31.914537,24.804645,84.950506
07/04/2013 19:32:59,-31.916487,24.816287,82.234667
07/04/2013 19:32:57,-31.920472,24.827307,83.293384
07/04/2013 19:32:55,-31.924702,24.839027,89.012756
07/04/2013 19:32:52,-31.927988,24.848148,88.080625
07/04/2013 19:32:08,-31.93066,24.857352,77.907738
07/04/2013 19:32:05,-31.93296,24.868455,78.540667
07/04/2013 19:32:02,-31.93279,24.879258,79.070025
07/04/2013 19:31:59,-31.92837,24.88862,72.464554
07/04/2013 19:31:56,-31.928072,24.898558,73.304622
07/04/2013 19:31:53,-31.933607,24.907655,74.190722
07/04/2013 19:31:50,-31.93999,24.913463,67.17097
07/04/2013 19:31:47,-31.946348,24.919732,63.143244
07/04/2013 19:31:44,-31.951392,24.925545,43.867695
07/04/2013 19:31:41,-31.953045,24.93022,34.500354
07/04/2013 19:31:38,-31.949927,24.93365,35.3059
07/04/2013 19:31:35,-31.945627,24.934097,34.868604
07/04/2013 19:22:47,-31.942473,24.93684,34.350753
07/04/2013 19:22:16,-31.942877,24.941572,33.683301
07/04/2013 19:21:46,-31.943385,24.947048,46.951783
07/04/2013 19:21:15,-31.942202,24.954023,44.143882
07/04/2013 19:20:43,-31.942673,24.959803,38.712206
07/04/2013 19:20:13,-31.943287,24.965233,36.928498
07/04/2013 19:19:42,-31.942238,24.970623,45.087521
07/04/2013 19:19:10,-31.945563,24.977602,62.291667
07/04/2013 19:18:39,-31.949513,24.985542,63.557524
07/04/2013 19:18:11,-31.953372,24.993788,65.341232
07/04/2013 19:17:38,-31.95483,25.00306,63.419431
07/04/2013 19:17:06,-31.955927,25.012158,61.796832
07/04/2013 19:16:36,-31.957022,25.021232,64.374577
07/04/2013 19:16:05,-31.95818,25.030913,67.147955
07/04/2013 19:15:34,-31.961108,25.039425,65.433294
07/04/2013 19:15:03,-31.96547,25.047623,64.006328
07/04/2013 19:14:32,-31.967825,25.055985,60.956764
07/04/2013 19:14:02,-31.970067,25.065318,68.034054
07/04/2013 19:13:30,-31.972575,25.074697,70.772908
